,GAME_DATE_EST,game_id,home_team,away_team,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,book_name_over,book_id_over,total1_over,over_odds,PTS_comb_actual,book_name_under,book_id_under,total1_under,under_odds,point_average_last10,point_against_average_last10,away_point_average_last10,away_point_against_average_last10,over_successful,under_successful
20,11/3/2017,21700121,1610612755,1610612754,2017,121,0.5,0.786,0.5,34,50,110,0.464,0.632,0.286,25,40,1,Heritage,169,217.0,-105,231,Pinnacle Sports,238,216.5,104,106.5119048,108.1547619,108.2040816,103.5918367,1,0
21,11/3/2017,21700124,1610612752,1610612756,2017,120,0.517,0.88,0.308,24,49,107,0.351,0.811,0.281,17,47,1,5Dimes,19,221.0,-101,227,Pinnacle Sports,238,221.0,-104,99.28571429,107.9571429,106.6666667,115.8333333,1,0
22,11/3/2017,21700129,1610612760,1610612738,2017,94,0.402,0.786,0.371,20,48,101,0.429,0.667,0.464,23,49,0,Pinnacle Sports,238,207.5,-100,195,5Dimes,19,207.5,-108,104.1,95.1,104.0833333,94.16666667,0,1
23,11/3/2017,21700126,1610612759,1610612766,2017,108,0.47,0.808,0.333,31,45,101,0.413,0.643,0.333,16,46,1,5Dimes,19,200.5,-105,209,Pinnacle Sports,238,200.0,-100,101.3928571,100.2619048,103.6785714,103.1309524,1,0
24,11/3/2017,21700128,1610612762,1610612761,2017,100,0.438,0.917,0.348,11,33,109,0.535,0.786,0.367,20,39,0,Pinnacle Sports,238,195.0,-102,209,Heritage,169,195.0,-105,101.5666667,96.41666667,107.0192308,103.4134615,1,0
25,11/3/2017,21700130,1610612747,1610612751,2017,124,0.511,0.704,0.429,26,57,112,0.407,0.763,0.237,23,43,1,Pinnacle Sports,238,227.5,-108,236,5Dimes,19,228.0,-105,100.85,108.6055556,110.8854167,112.9791667,1,0
26,11/3/2017,21700127,1610612743,1610612748,2017,95,0.45,0.56,0.391,17,41,94,0.468,0.636,0.405,23,41,1,Pinnacle Sports,238,216.5,-105,189,Pinnacle Sports,238,216.5,-105,110.465721,108.9929078,102.3923611,103.2777778,0,1
27,11/3/2017,21700123,1610612737,1610612745,2017,104,0.481,0.833,0.333,16,41,119,0.472,0.826,0.34,28,44,0,Bovada,999996,214.0,-105,223,5Dimes,19,214.5,-105,101.751634,105.1372549,111.4814815,103.8703704,1,0
28,11/4/2017,21700131,1610612746,1610612763,2017,104,0.458,0.774,0.154,18,43,113,0.476,0.833,0.419,21,39,0,Pinnacle Sports,238,200.5,100,217,5Dimes,19,200.0,-105,106.43,104.8322222,102.5261438,99.33660131,1,0
29,11/4/2017,21700132,1610612765,1610612758,2017,108,0.506,0.682,0.542,28,35,99,0.526,0.692,0.476,24,32,1,5Dimes,19,195.5,-102,207,Pinnacle Sports,238,195.0,105,104.0714286,102.0714286,92.85555556,103.5333333,1,0
30,11/4/2017,21700133,1610612741,1610612740,2017,90,0.354,0.75,0.262,23,58,96,0.402,0.773,0.29,23,52,0,Heritage,169,199.0,-105,186,Pinnacle Sports,238,199.5,-100,95.83333333,103.3095238,105.9,109.6625,0,1
31,11/4/2017,21700134,1610612750,1610612742,2017,112,0.544,0.8,0.417,33,48,99,0.46,0.75,0.37,18,31,1,Pinnacle Sports,238,214.0,-102,211,5Dimes,19,214.0,-103,107.84375,106.0,99.06349206,104.1269841,0,1
32,11/4/2017,21700135,1610612743,1610612744,2017,108,0.46,0.815,0.25,26,46,127,0.549,0.529,0.45,38,41,0,Pinnacle Sports,238,232.5,100,235,5Dimes,19,232.5,-105,104.9444444,103.2333333,118.7261905,110.5833333,1,0
33,11/5/2017,21700137,1610612746,1610612748,2017,101,0.391,0.8,0.29,16,50,104,0.44,0.842,0.389,23,37,0,5Dimes,19,205.0,-101,205,Pinnacle Sports,238,205.0,-105,106.28,105.36,100.2111111,105.2777778,1,1
34,11/5/2017,21700136,1610612739,1610612737,2017,115,0.438,0.913,0.278,27,47,117,0.477,0.706,0.44,24,44,0,Heritage,169,220.0,-105,232,Pinnacle Sports,238,220.5,-107,105.3958333,110.5416667,99.62222222,106.3666667,1,0
35,11/5/2017,21700138,1610612753,1610612738,2017,88,0.363,0.889,0.207,18,45,104,0.438,0.75,0.333,26,54,0,5Dimes,19,209.5,-105,192,Pinnacle Sports,238,209.5,-102,106.4375,102.625,104.0238095,94.03571429,0,1
36,11/5/2017,21700140,1610612745,1610612762,2017,137,0.593,0.857,0.59,26,42,110,0.432,0.875,0.382,22,33,1,Pinnacle Sports,238,205.0,-102,247,Heritage,169,205.5,-105,112.037037,104.0759259,101.2571429,97.57142857,1,0
37,11/5/2017,21700139,1610612761,1610612764,2017,96,0.463,0.63,0.208,17,36,107,0.471,0.696,0.478,19,46,0,5Dimes,19,213.5,-102,203,Pinnacle Sports,238,213.5,-105,107.3108974,103.1912393,111.5833333,108.4166667,0,1
38,11/5/2017,21700145,1610612747,1610612763,2017,107,0.471,0.783,0.333,25,46,102,0.46,0.786,0.297,23,39,1,Pinnacle Sports,238,206.5,-107,209,Heritage,169,207.0,-105,102.1,108.8055556,102.1888889,96.54444444,1,0
39,11/5/2017,21700141,1610612759,1610612756,2017,112,0.5,0.722,0.5,21,43,95,0.457,0.591,0.348,23,45,1,Pinnacle Sports,238,211.5,-100,207,Heritage,169,211.5,-105,101.5714286,100.2857143,106.5238095,116.0952381,0,1
40,11/5/2017,21700143,1610612750,1610612766,2017,112,0.458,0.867,0.417,20,54,94,0.416,0.524,0.321,24,40,1,Pinnacle Sports,238,218.5,-100,206,5Dimes,19,218.0,-105,109.3,112.4,103.9285714,103.5714286,0,1
41,11/5/2017,21700142,1610612752,1610612754,2017,108,0.5,0.737,0.261,24,46,101,0.468,0.882,0.48,24,34,1,5Dimes,19,216.0,-105,209,Pinnacle Sports,238,216.0,-102,100.25,107.7875,108.2487245,104.5918367,0,1
42,11/5/2017,21700144,1610612757,1610612760,2017,103,0.5,0.786,0.35,20,44,99,0.449,0.533,0.333,17,32,1,5Dimes,19,212.0,-103,202,BetOnline,1096,211.0,105,109.3571429,101.2857143,103.0833333,95.35,0,1
43,11/6/2017,21700146,1610612737,1610612738,2017,107,0.481,0.8,0.5,24,36,110,0.481,0.818,0.389,28,42,0,Heritage,169,204.0,-105,217,5Dimes,19,204.5,-102,100.55,106.85,104.1666667,93.5625,1,0
44,11/6/2017,21700147,1610612756,1610612751,2017,92,0.349,0.743,0.24,13,52,98,0.402,0.69,0.25,20,48,0,Pinnacle Sports,238,234.0,-104,190,5Dimes,19,234.0,-103,105.6666667,115.7916667,113.8125,115.425,0,1
45,11/6/2017,21700148,1610612744,1610612748,2017,97,0.368,0.917,0.344,20,51,80,0.361,0.706,0.308,19,44,1,Heritage,169,223.5,-105,177,Bovada,999996,224.0,-105,118.7857143,110.5714286,100.9444444,104.8611111,0,1
46,11/7/2017,21700151,1610612764,1610612742,2017,99,0.427,0.781,0.4,21,39,113,0.473,0.8,0.367,26,53,0,5Dimes,19,213.5,-103,212,Pinnacle Sports,238,214.0,-103,111.3690476,107.7857143,99.34027778,104.4930556,0,1
47,11/7/2017,21700158,1610612758,1610612760,2017,94,0.468,0.917,0.375,21,47,86,0.337,0.783,0.27,15,44,1,Heritage,169,202.5,-105,180,Bovada,999996,203.0,-105,93.3,103.8,102.8333333,96.25,0,1
48,11/7/2017,21700156,1610612762,1610612755,2017,97,0.303,0.8,0.231,15,45,104,0.42,0.8,0.444,23,56,0,5Dimes,19,203.5,-102,201,Heritage,169,204.0,-105,102.1904762,100.6547619,107.7142857,108.5,0,1
49,11/7/2017,21700155,1610612743,1610612751,2017,112,0.473,0.75,0.265,26,47,104,0.427,0.773,0.314,22,47,1,Pinnacle Sports,238,230.0,-100,216,Heritage,169,230.5,-105,105.4444444,105.6666667,112.5625,113.0416667,0,1
50,11/7/2017,21700157,1610612757,1610612763,2017,97,0.444,0.95,0.316,11,42,98,0.479,0.84,0.368,18,34,0,Bookmaker,93,199.5,-110,195,Bovada,999996,202.0,-115,109.2232143,100.9732143,102.3055556,97.36111111,0,1
51,11/7/2017,21700153,1610612761,1610612741,2017,119,0.543,0.75,0.52,22,37,114,0.5,0.821,0.379,26,37,1,5Dimes,19,201.0,-105,233,Heritage,169,201.5,-105,109.9666667,102.5777778,95.71428571,102.9285714,1,0
52,11/7/2017,21700152,1610612752,1610612766,2017,118,0.6,0.762,0.48,29,35,113,0.462,0.824,0.405,24,40,1,5Dimes,19,209.0,-103,231,Pinnacle Sports,238,209.0,-103,100.3333333,107.3222222,103.6785714,104.1517857,1,0
53,11/7/2017,21700150,1610612754,1610612740,2017,112,0.473,0.833,0.375,19,41,117,0.506,0.682,0.4,23,43,0,Pinnacle Sports,238,218.5,-105,229,Heritage,169,219.0,-105,107.7834467,104.6473923,105.5666667,108.7111111,1,0
54,11/7/2017,21700149,1610612739,1610612749,2017,124,0.5,0.868,0.5,18,39,119,0.566,0.75,0.433,29,36,1,Bookmaker,93,221.5,100,243,Heritage,169,222.0,-105,106.1944444,110.8888889,102.9166667,107.1071429,1,0
55,11/7/2017,21700154,1610612759,1610612746,2017,120,0.536,0.789,0.536,33,39,107,0.512,0.706,0.367,20,39,1,BetOnline,1096,204.0,-106,227,Pinnacle Sports,238,204.5,-101,101.9553571,99.92857143,106.43,106.36,1,0
56,11/8/2017,21700161,1610612738,1610612747,2017,107,0.388,0.774,0.241,20,48,96,0.435,0.739,0.208,16,48,1,5Dimes,19,215.0,-103,203,Pinnacle Sports,238,215.0,-105,104.6111111,94.25,102.1,108.2555556,0,1
57,11/8/2017,21700160,1610612753,1610612752,2017,112,0.538,0.591,0.464,31,29,99,0.525,0.769,0.417,26,42,1,5Dimes,19,215.0,-103,211,Heritage,169,215.0,-105,105.25,102.75,100.9,107.55,0,1
58,11/8/2017,21700159,1610612765,1610612754,2017,114,0.518,0.64,0.444,25,50,97,0.432,0.778,0.292,22,38,1,Pinnacle Sports,238,209.5,-105,211,Bovada,999996,210.0,-105,104.2589286,102.2142857,108.8222222,107.4555556,1,0
59,11/8/2017,21700163,1610612744,1610612750,2017,125,0.565,0.778,0.417,37,45,101,0.413,0.741,0.208,21,41,1,Pinnacle Sports,238,227.0,-101,226,Bovada,999996,228.0,-110,117.8928571,108.5089286,109.5,110.5,0,1
60,11/8/2017,21700162,1610612756,1610612748,2017,115,0.455,0.767,0.414,20,34,126,0.531,0.8,0.4,21,53,0,5Dimes,19,217.0,-102,241,Pinnacle Sports,238,217.0,-105,104.7857143,114.5535714,99.75396825,104.2777778,1,0
61,11/9/2017,21700164,1610612764,1610612747,2017,111,0.518,0.9,0.333,20,45,95,0.36,0.732,0.13,17,46,1,5Dimes,19,224.0,-103,206,Heritage,169,224.5,-105,110.3571429,107.8571429,104.0,106.5,0,1
62,11/9/2017,21700165,1610612761,1610612740,2017,122,0.459,0.696,0.381,27,48,118,0.537,0.68,0.419,31,38,1,5Dimes,19,215.0,-103,240,Pinnacle Sports,238,215.0,-100,110.25,103.6111111,106.35,109.05,1,0
63,11/9/2017,21700166,1610612745,1610612739,2017,117,0.468,0.806,0.348,21,45,113,0.556,0.786,0.444,24,26,1,Pinnacle Sports,238,228.5,-100,230,5Dimes,19,228.5,-103,108.3,102.15,107.2833333,111.2666667,1,0
64,11/9/2017,21700167,1610612758,1610612755,2017,109,0.43,0.607,0.444,29,45,108,0.425,0.704,0.405,23,56,1,Pinnacle Sports,238,208.0,-100,217,Heritage,169,208.0,-105,93.16666667,102.2666667,107.4107143,107.6160714,1,0
65,11/9/2017,21700168,1610612743,1610612760,2017,102,0.463,0.773,0.333,27,45,94,0.422,0.5,0.367,16,44,1,Heritage,169,215.5,-105,196,Pinnacle Sports,238,215.5,-103,106.0873016,105.7619048,101.7261905,96.25,0,1
66,11/10/2017,21700169,1610612765,1610612737,2017,111,0.438,0.778,0.4,23,51,104,0.494,0.727,0.333,28,45,1,5Dimes,19,209.5,-103,215,Pinnacle Sports,238,209.5,-100,104.7380952,102.2142857,101.0666667,107.0666667,1,0
67,11/10/2017,21700173,1610612759,1610612749,2017,87,0.425,0.909,0.31,23,43,94,0.461,0.5,0.278,27,47,0,Pinnacle Sports,238,204.5,102,181,5Dimes,19,204.0,-103,102.6984127,100.3174603,103.7142857,108.1428571,0,1
68,11/10/2017,21700171,1610612741,1610612754,2017,87,0.398,0.667,0.259,24,43,105,0.512,0.583,0.414,27,51,0,Pinnacle Sports,238,202.0,102,192,Bovada,999996,202.0,-105,96.58928571,103.7857143,108.25,107.8,0,1
69,11/10/2017,21700170,1610612738,1610612766,2017,90,0.357,0.84,0.29,15,49,87,0.388,0.576,0.273,20,47,1,Pinnacle Sports,238,204.0,-103,177,Heritage,169,204.5,-105,104.6587302,94.5,104.5396825,104.9365079,0,1
70,11/10/2017,21700174,1610612756,1610612753,2017,112,0.468,0.76,0.208,13,40,128,0.524,0.674,0.464,29,44,0,5Dimes,19,227.0,-103,240,Heritage,169,227.5,-105,105.5625,115.375,105.6597222,102.5694444,1,0
71,11/10/2017,21700176,1610612757,1610612751,2017,97,0.421,0.818,0.348,17,51,101,0.429,0.579,0.316,25,49,0,5Dimes,19,218.5,-107,198,Pinnacle Sports,238,218.5,100,108.7857143,100.6746032,112.0982143,112.7678571,0,1
72,11/10/2017,21700172,1610612760,1610612746,2017,120,0.513,0.725,0.423,23,40,111,0.464,0.7,0.4,13,46,1,5Dimes,19,210.0,-103,231,Pinnacle Sports,238,209.5,102,101.3958333,96.75,106.4411765,106.4852941,1,0
73,11/10/2017,21700175,1610612762,1610612748,2017,74,0.338,0.864,0.238,12,40,84,0.39,0.778,0.4,10,48,0,Heritage,169,193.5,-105,158,Bovada,999996,194.0,-105,101.7708333,101.2083333,101.7361111,104.9652778,0,1
74,11/11/2017,21700177,1610612764,1610612737,2017,113,0.538,0.786,0.292,22,42,94,0.41,0.706,0.424,19,32,1,Heritage,169,216.0,-105,207,5Dimes,19,216.5,-103,110.3482143,106.7857143,101.7666667,107.8166667,0,1
75,11/11/2017,21700184,1610612744,1610612755,2017,135,0.585,0.962,0.519,31,39,114,0.468,0.7,0.429,30,38,1,Bovada,999996,231.0,-115,249,Pinnacle Sports,238,232.5,-105,118.7539683,108.0714286,107.3968254,107.5952381,1,0
76,11/11/2017,21700187,1610612762,1610612751,2017,114,0.482,0.84,0.379,19,44,106,0.461,0.744,0.304,13,41,1,Heritage,169,208.0,-105,220,Pinnacle Sports,238,208.5,-104,100.1666667,100.5277778,111.5625,111.625,1,0
77,11/11/2017,21700186,1610612756,1610612750,2017,118,0.535,0.667,0.385,21,46,110,0.406,0.8,0.2,16,47,1,5Dimes,19,231.5,-105,228,Heritage,169,232.0,-105,106.0,116.125,109.0,111.5625,0,1
78,11/11/2017,21700185,1610612743,1610612753,2017,125,0.529,0.778,0.414,29,50,107,0.471,0.7,0.355,24,36,1,Pinnacle Sports,238,216.5,-107,232,Heritage,169,217.0,-105,105.9444444,105.2083333,106.8888889,103.0555556,1,0
79,11/11/2017,21700183,1610612759,1610612741,2017,133,0.6,0.813,0.667,33,44,94,0.465,0.615,0.261,22,28,1,Pinnacle Sports,238,190.0,-101,227,Heritage,169,190.0,-105,101.6428571,99.97857143,96.3125,104.0625,1,0
80,11/11/2017,21700182,1610612749,1610612747,2017,98,0.412,0.846,0.261,16,42,90,0.419,0.595,0.273,21,48,1,Heritage,169,217.5,-105,188,Bookmaker,93,218.5,-110,102.75,106.6071429,103.0833333,106.5833333,0,1
81,11/11/2017,21700181,1610612742,1610612739,2017,104,0.424,0.762,0.294,21,42,111,0.432,0.829,0.387,18,53,0,Heritage,169,214.0,-105,215,Pinnacle Sports,238,214.0,-103,100.3333333,104.0555556,107.4857143,111.7428571,1,0
82,11/11/2017,21700178,1610612740,1610612746,2017,111,0.538,0.792,0.375,26,51,103,0.407,0.852,0.385,16,37,1,Bovada,999996,217.0,-115,214,Heritage,169,218.5,-105,107.7,110.05,107.8,108.35,0,1
83,11/11/2017,21700180,1610612745,1610612763,2017,111,0.446,0.75,0.356,18,46,96,0.481,0.778,0.3,23,41,1,Pinnacle Sports,238,210.0,100,207,Bovada,999996,211.0,-115,109.0833333,102.9,102.1031746,97.23015873,0,1
84,11/11/2017,21700179,1610612752,1610612758,2017,118,0.522,0.8,0.444,29,40,91,0.375,0.8,0.318,19,42,1,Pinnacle Sports,238,201.5,-103,209,Heritage,169,202.0,-105,101.3166667,108.0333333,94.14285714,102.7428571,1,0
85,11/12/2017,21700191,1610612760,1610612742,2017,112,0.5,0.758,0.469,21,37,99,0.425,0.778,0.297,18,41,1,Heritage,169,203.0,-105,211,5Dimes,19,203.5,-105,102.5267857,97.64285714,100.3555556,104.5,1,0
86,11/12/2017,21700190,1610612754,1610612745,2017,95,0.446,0.619,0.364,18,41,118,0.478,0.833,0.362,24,47,0,5Dimes,19,226.0,-108,213,Pinnacle Sports,238,226.0,105,108.3,107.85,109.2142857,102.2214286,0,1
87,11/12/2017,21700188,1610612738,1610612761,2017,95,0.402,0.789,0.385,24,46,94,0.464,0.87,0.417,18,36,1,Pinnacle Sports,238,202.0,101,189,Bovada,999996,203.0,-115,103.6319444,94.125,110.6666667,104.6349206,0,1
88,11/12/2017,21700189,1610612765,1610612748,2017,112,0.483,0.7,0.5,24,54,103,0.433,0.75,0.351,25,39,1,5Dimes,19,200.0,-108,215,Pinnacle Sports,238,200.5,-100,104.9714286,102.5642857,100.9444444,103.2222222,1,0
89,11/13/2017,21700192,1610612764,1610612758,2017,110,0.512,0.917,0.324,30,50,92,0.405,0.667,0.522,19,35,1,5Dimes,19,208.0,-103,202,BetOnline,1096,208.0,100,110.452381,105.8968254,94.04285714,102.9928571,0,1
90,11/13/2017,21700198,1610612757,1610612743,2017,99,0.521,0.889,0.333,22,43,82,0.357,0.867,0.281,13,35,1,Pinnacle Sports,238,212.5,-102,181,BetOnline,1096,212.5,-105,108.4357143,100.5857143,107.1111111,105.5,0,1
91,11/13/2017,21700199,1610612744,1610612753,2017,110,0.5,0.875,0.348,35,50,100,0.42,0.889,0.313,26,35,1,Pinnacle Sports,238,223.0,-105,210,Bovada,999996,225.0,-110,119.9428571,108.3714286,106.8222222,104.0944444,0,1
92,11/13/2017,21700197,1610612762,1610612750,2017,98,0.44,0.909,0.35,23,31,109,0.521,0.862,0.5,22,40,0,Pinnacle Sports,238,210.0,102,207,Bovada,999996,210.0,-105,100.8833333,101.0833333,109.1111111,112.0,0,1
93,11/13/2017,21700200,1610612746,1610612755,2017,105,0.439,0.656,0.375,16,34,109,0.494,0.743,0.219,27,51,0,Heritage,169,223.0,-105,214,Pinnacle Sports,238,223.0,-100,107.3333333,108.3333333,107.6857143,108.8785714,0,1
94,11/13/2017,21700195,1610612740,1610612737,2017,106,0.547,0.647,0.394,31,38,105,0.46,0.889,0.472,25,36,1,Pinnacle Sports,238,217.0,-102,211,Heritage,169,217.0,-105,107.8,109.2833333,101.0166667,108.8166667,0,1
95,11/13/2017,21700194,1610612749,1610612763,2017,110,0.488,0.72,0.545,23,36,103,0.487,0.857,0.423,21,37,1,Pinnacle Sports,238,200.0,-100,213,Heritage,169,200.0,-105,102.75,105.6875,101.8263889,98.00694444,1,0
96,11/13/2017,21700193,1610612752,1610612739,2017,101,0.432,0.773,0.32,19,49,104,0.398,0.818,0.356,21,48,0,Pinnacle Sports,238,221.5,102,205,Heritage,169,221.5,-105,101.8666667,106.8333333,107.5125,111.2875,0,1
97,11/13/2017,21700196,1610612756,1610612747,2017,93,0.389,0.6,0.269,15,54,100,0.424,0.615,0.424,17,53,0,5Dimes,19,230.0,-105,193,Heritage,169,231.5,-105,106.65,115.825,102.0714286,105.7142857,0,1
98,11/14/2017,21700203,1610612742,1610612759,2017,91,0.407,0.833,0.294,18,40,97,0.443,0.778,0.231,18,47,0,Heritage,169,199.5,-105,188,5Dimes,19,200.0,-105,100.45,104.8,102.6428571,100.0285714,0,1
99,11/14/2017,21700202,1610612745,1610612761,2017,113,0.418,0.854,0.308,21,48,129,0.526,0.786,0.467,28,36,0,Bookmaker,93,217.5,-111,242,Bovada,999996,220.0,-115,109.9142857,102.1214286,110.15,104.2071429,1,0
100,11/14/2017,21700201,1610612751,1610612738,2017,102,0.443,0.625,0.4,26,43,109,0.453,0.815,0.333,15,49,0,Pinnacle Sports,238,209.0,-105,211,5Dimes,19,209.5,-105,111.4236111,111.6805556,103.1111111,94.22222222,1,0
101,11/15/2017,21700209,1610612749,1610612765,2017,99,0.487,0.75,0.364,24,43,95,0.353,0.87,0.405,23,45,1,Pinnacle Sports,238,205.0,-102,194,Bovada,999996,205.0,-105,103.4166667,105.6944444,105.3714286,102.2642857,0,1
102,11/15/2017,21700213,1610612757,1610612753,2017,99,0.437,0.692,0.519,21,41,94,0.468,1.0,0.379,19,41,1,5Dimes,19,214.0,-105,193,Heritage,169,214.5,-105,107.7857143,98.98571429,107.6222222,104.9944444,0,1
103,11/15/2017,21700211,1610612740,1610612761,2017,116,0.505,1.0,0.37,31,32,125,0.592,0.95,0.471,27,37,0,Pinnacle Sports,238,218.0,-101,241,5Dimes,19,218.0,-105,107.5142857,108.8785714,112.4,104.9571429,1,0
104,11/15/2017,21700210,1610612750,1610612759,2017,98,0.448,0.688,0.5,27,41,86,0.418,0.867,0.292,20,45,1,5Dimes,19,209.0,-105,184,Pinnacle Sports,238,209.0,-104,109.15,111.35,102.625,99.475,0,1
105,11/15/2017,21700214,1610612747,1610612755,2017,109,0.385,0.815,0.111,18,57,115,0.488,0.8,0.219,27,52,0,5Dimes,19,220.5,-105,224,Pinnacle Sports,238,221.0,-102,101.9375,104.75,108.3357143,108.4785714,1,0
106,11/15/2017,21700208,1610612763,1610612754,2017,113,0.512,0.773,0.25,29,43,116,0.506,0.9,0.5,29,36,0,Heritage,169,203.0,-105,229,5Dimes,19,203.5,-105,102.0,98.55555556,107.1166667,108.7,1,0
107,11/15/2017,21700206,1610612752,1610612762,2017,106,0.469,0.84,0.429,18,45,101,0.43,0.941,0.486,19,37,1,5Dimes,19,202.5,-102,207,Pinnacle Sports,238,202.5,-103,102.1666667,106.1833333,100.1833333,101.4833333,1,0
108,11/15/2017,21700205,1610612748,1610612764,2017,93,0.41,0.842,0.433,15,42,102,0.41,0.935,0.474,9,40,0,Heritage,169,211.0,-105,195,Pinnacle Sports,238,211.5,-107,101.2611111,103.7277778,110.3857143,105.0857143,0,1
109,11/15/2017,21700204,1610612737,1610612758,2017,126,0.633,0.625,0.5,40,53,80,0.352,0.6,0.214,18,29,1,Pinnacle Sports,238,205.0,-105,206,Heritage,169,205.5,-105,101.9166667,108.6666667,95.19285714,104.7428571,1,0
110,11/15/2017,21700212,1610612760,1610612741,2017,92,0.361,0.865,0.267,15,48,79,0.347,0.8,0.379,16,38,1,5Dimes,19,204.5,-102,171,Heritage,169,204.5,-105,102.875,97.5625,95.88194444,105.5069444,0,1
111,11/15/2017,21700207,1610612766,1610612739,2017,107,0.477,0.679,0.231,21,41,115,0.442,0.9,0.342,25,51,0,Bookmaker,93,217.5,-110,222,Heritage,169,219.0,-105,103.9285714,104.1642857,107.1444444,110.7666667,1,0
112,11/16/2017,21700215,1610612738,1610612744,2017,92,0.329,0.868,0.219,15,52,88,0.402,0.632,0.313,22,47,1,5Dimes,19,219.0,-102,180,Bovada,999996,219.0,-105,103.4166667,94.52222222,120.3428571,107.9714286,0,1
113,11/16/2017,21700216,1610612756,1610612745,2017,116,0.452,0.571,0.333,28,47,142,0.478,0.921,0.477,27,51,0,Intertops,180,230.0,-110,258,Pinnacle Sports,238,231.0,-105,106.2,114.825,110.1375,103.675,1,0
114,11/17/2017,21700222,1610612741,1610612766,2017,123,0.516,0.923,0.5,26,35,120,0.519,0.765,0.476,19,42,1,Pinnacle Sports,238,199.0,104,243,5Dimes,19,198.5,-105,94.7875,104.6125,103.75,104.825,1,0
115,11/17/2017,21700218,1610612764,1610612748,2017,88,0.381,0.875,0.286,18,46,91,0.41,0.722,0.286,21,52,0,Heritage,169,205.5,-105,179,5Dimes,19,206.0,-105,109.9125,104.425,100.65,103.6,0,1
116,11/17/2017,21700219,1610612751,1610612762,2017,118,0.512,0.75,0.459,27,36,107,0.494,0.708,0.462,21,39,1,Pinnacle Sports,238,209.5,-105,225,5Dimes,19,209.5,-103,110.7222222,111.6111111,100.2071429,101.4714286,1,0
117,11/17/2017,21700220,1610612739,1610612746,2017,118,0.467,0.793,0.333,24,51,113,0.447,0.786,0.286,29,55,1,Heritage,169,223.0,-105,231,Pinnacle Sports,238,223.5,-105,107.4,110.65,107.2833333,107.0833333,1,0
118,11/17/2017,21700221,1610612761,1610612752,2017,107,0.564,0.909,0.346,29,40,84,0.33,0.882,0.391,17,43,1,Heritage,169,217.0,-105,191,5Dimes,19,217.0,-102,113.6,105.4571429,102.3166667,105.7333333,0,1
119,11/17/2017,21700217,1610612754,1610612765,2017,107,0.438,0.667,0.536,22,51,100,0.419,0.8,0.424,20,43,1,5Dimes,19,211.5,-103,207,Heritage,169,211.5,-105,107.6166667,109.25,104.8625,101.7375,0,1
120,11/17/2017,21700226,1610612743,1610612740,2017,146,0.629,0.762,0.514,37,48,114,0.527,0.6,0.364,32,29,1,5Dimes,19,222.0,-102,260,Heritage,169,222.5,-105,105.8166667,105.0166667,107.925,109.825,1,0
121,11/17/2017,21700227,1610612747,1610612756,2017,113,0.495,0.667,0.28,26,49,122,0.466,0.684,0.406,28,44,0,Pinnacle Sports,238,228.5,-103,235,5Dimes,19,228.5,-102,102.1875,104.4,106.8,116.275,1,0
122,11/17/2017,21700224,1610612742,1610612750,2017,87,0.372,0.882,0.211,18,41,111,0.464,0.87,0.433,27,48,0,Pinnacle Sports,238,211.5,-102,198,5Dimes,19,211.5,-105,99.7,104.45,108.2928571,109.4214286,0,1
123,11/17/2017,21700225,1610612758,1610612757,2017,86,0.424,0.667,0.286,20,43,82,0.37,0.938,0.28,13,44,1,5Dimes,19,199.0,-103,168,Bookmaker,93,199.0,100,94.84285714,105.8428571,107.4357143,98.63571429,0,1
124,11/17/2017,21700223,1610612759,1610612760,2017,104,0.442,0.786,0.4,23,44,101,0.438,0.667,0.391,24,41,1,5Dimes,19,199.5,-108,205,Pinnacle Sports,238,200.5,-103,102.0,99.43333333,102.0347222,96.38888889,1,0
125,11/18/2017,21700233,1610612742,1610612749,2017,111,0.481,0.842,0.5,27,49,79,0.378,0.548,0.24,13,38,1,Pinnacle Sports,238,203.5,-105,190,Heritage,169,204.0,-105,98.15,106.45,103.4,105.3,0,1
126,11/18/2017,21700232,1610612763,1610612745,2017,83,0.36,0.737,0.259,18,48,105,0.449,0.81,0.419,21,45,0,Bovada,999996,213.0,-115,188,Pinnacle Sports,238,214.5,-104,102.4611111,99.56111111,111.3875,104.725,0,1
127,11/18/2017,21700231,1610612755,1610612744,2017,116,0.485,0.75,0.345,28,40,124,0.549,0.85,0.304,25,48,0,Pinnacle Sports,238,233.5,-101,240,Heritage,169,233.5,-105,107.4357143,108.2285714,117.95,106.9625,1,0
128,11/18/2017,21700234,1610612757,1610612758,2017,102,0.543,0.762,0.476,19,44,90,0.382,0.778,0.471,14,36,1,5Dimes,19,194.5,-107,192,Heritage,169,195.5,-105,105.4625,97.85,94.1375,104.575,0,1
129,11/18/2017,21700229,1610612753,1610612762,2017,85,0.383,0.652,0.276,13,46,125,0.48,0.944,0.412,31,54,0,Heritage,169,207.5,-105,210,Pinnacle Sports,238,208.0,-104,107.5222222,104.9944444,100.6,102.2125,1,0
130,11/18/2017,21700228,1610612766,1610612746,2017,102,0.391,0.793,0.423,20,49,87,0.398,0.684,0.276,18,44,1,Pinnacle Sports,238,213.0,-107,189,Heritage,169,213.5,-105,105.65,106.275,107.6642857,107.5714286,0,1
